,filename,c1_lexical_similarity,c2_lexical_similarity,c3_lexical_similarity,c4_lexical_similarity,c5_lexical_similarity,c6_lexical_similarity,c7_lexical_similarity,c8_lexical_similarity,c9_lexical_similarity,c10_lexical_similarity,c11_lexical_similarity,c12_lexical_similarity,c13_lexical_similarity,c14_lexical_similarity,c15_lexical_similarity,c16_lexical_similarity,c1_semantic_similarity,c2_semantic_similarity,c3_semantic_similarity,c4_semantic_similarity,c5_semantic_similarity,c6_semantic_similarity,c7_semantic_similarity,c8_semantic_similarity,c9_semantic_similarity,c10_semantic_similarity,c11_semantic_similarity,c12_semantic_similarity,c13_semantic_similarity,c14_semantic_similarity,c15_semantic_similarity,c16_semantic_similarity,c1_new_content_proportion,c2_new_content_proportion,c3_new_content_proportion,c4_new_content_proportion,c5_new_content_proportion,c6_new_content_proportion,c7_new_content_proportion,c8_new_content_proportion,c9_new_content_proportion,c10_new_content_proportion,c11_new_content_proportion,c12_new_content_proportion,c13_new_content_proportion,c14_new_content_proportion,c15_new_content_proportion,c16_new_content_proportion,c1_len_quote,c2_len_quote,c3_len_quote,c4_len_quote,c5_len_quote,c6_len_quote,c7_len_quote,c8_len_quote,c9_len_quote,c10_len_quote,c11_len_quote,c12_len_quote,c13_len_quote,c14_len_quote,c15_len_quote,c16_len_quote,c1_len_original,c2_len_original,c3_len_original,c4_len_original,c5_len_original,c6_len_original,c7_len_original,c8_len_original,c9_len_original,c10_len_original,c11_len_original,c12_len_original,c13_len_original,c14_len_original,c15_len_original,c16_len_original,c1_question_count,c2_question_count,c3_question_count,c4_question_count,c5_question_count,c6_question_count,c7_question_count,c8_question_count,c9_question_count,c10_question_count,c11_question_count,c12_question_count,c13_question_count,c14_question_count,c15_question_count,c16_question_count,c17_lexical_similarity,c18_lexical_similarity,c19_lexical_similarity,c20_lexical_similarity,c17_semantic_similarity,c18_semantic_similarity,c19_semantic_similarity,c20_semantic_similarity,c17_new_content_proportion,c18_new_content_proportion,c19_new_content_proportion,c20_new_content_proportion,c17_len_quote,c18_len_quote,c19_len_quote,c20_len_quote,c17_len_original,c18_len_original,c19_len_original,c20_len_original,c17_question_count,c18_question_count,c19_question_count,c20_question_count,op_main,op_anger,op_sadness,op_neutral,op_joy,op_disgust,op_fear,op_surprise,c1_main,c1_neutral,c1_anger,c1_joy,c1_sadness,c1_disgust,c1_fear,c1_surprise,c2_main,c2_neutral,c2_anger,c2_joy,c2_sadness,c2_disgust,c2_fear,c2_surprise,c3_main,c3_neutral,c3_anger,c3_sadness,c3_joy,c3_disgust,c3_fear,c3_surprise,c4_main,c4_neutral,c4_anger,c4_joy,c4_sadness,c4_surprise,c4_fear,c4_disgust,c5_main,c5_anger,c5_neutral,c5_sadness,c5_joy,c5_disgust,c5_fear,c5_surprise,c6_main,c6_neutral,c6_joy,c6_anger,c6_sadness,c6_disgust,c6_fear,c6_surprise,c7_main,c7_neutral,c7_joy,c7_anger,c7_sadness,c7_disgust,c7_fear,c7_surprise,c8_main,c8_neutral,c8_joy,c8_anger,c8_sadness,c8_fear,c8_disgust,c8_surprise,c9_main,c9_disgust,c9_anger,c9_sadness,c9_neutral,c9_fear,c9_joy,c9_surprise,c10_main,c10_neutral,c10_anger,c10_joy,c10_sadness,c10_disgust,c10_fear,c10_surprise,c11_main,c11_neutral,c11_anger,c11_disgust,c11_joy,c11_sadness,c11_surprise,c11_fear,c12_main,c12_neutral,c12_anger,c12_joy,c12_sadness,c12_disgust,c12_fear,c12_surprise,c13_main,c13_neutral,c13_joy,c13_anger,c13_sadness,c13_disgust,c13_surprise,c13_fear,c14_main,c14_neutral,c14_joy,c14_anger,c14_sadness,c14_disgust,c14_fear,c14_surprise,c15_main,c15_neutral,c15_surprise,c15_joy,c15_anger,c15_sadness,c15_fear,c15_disgust,c16_main,c16_neutral,c16_anger,c16_joy,c16_sadness,c16_disgust,c16_fear,c16_surprise,outcome,c17_main,c17_anger,c17_neutral,c17_joy,c17_sadness,c17_disgust,c17_fear,c17_surprise,c18_main,c18_neutral,c18_anger,c18_surprise,c18_joy,c18_sadness,c18_fear,c18_disgust,c19_main,c19_anger,c19_neutral,c19_sadness,c19_joy,c19_disgust,c19_fear,c19_surprise,c20_main,c20_anger,c20_neutral,c20_joy,c20_disgust,c20_sadness,c20_fear,c20_surprise
38,2076541612.0_3_deltaless_thread.xml,0.5416269001759034,0.585000332033081,0.2335388768931835,0.3132662117057556,0.2090480516250142,0.0528778933523916,0.1505569696020494,0.0930932251398505,0.1222271773592733,0.1950544038928444,0.1955549108359754,0.1733226876142861,0.5508469426545235,0.3170221815241356,,,0.8024392127990723,0.4970687925815582,0.2027417719364166,0.4254627227783203,0.482599526643753,0.2068587988615036,0.7180752754211426,0.1511792987585067,0.2328739762306213,0.708406925201416,0.3304907381534576,0.5732094645500183,0.7768011093139648,0.6038637161254883,,,0.6518518518518519,0.3709677419354839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3720930232558139,1.0,,,47,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,,,88,23,98,59,46,10.0,35.0,29.0,18.0,79.0,52.0,107.0,32.0,106.0,,,1,2,1,0,0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.022,0.01,0.908,0.057,0.001,0.001,0.001,neutral,0.787,0.141,0.026,0.031,0.011,0.003,0.002,neutral,0.888,0.077,0.017,0.013,0.001,0.001,0.002,neutral,0.504,0.055,0.405,0.015,0.008,0.01,0.001,sadness,0.146,0.258,0.033,0.547,0.002,0.005,0.01,sadness,0.04,0.18,0.717,0.047,0.005,0.008,0.003,neutral,0.946,0.021,0.012,0.012,0.003,0.002,0.004,neutral,0.908,0.017,0.017,0.053,0.002,0.001,0.001,neutral,0.969,0.016,0.007,0.006,0.001,0.001,0.0,neutral,0.005,0.033,0.021,0.928,0.002,0.011,0.001,neutral,0.471,0.414,0.028,0.059,0.014,0.008,0.006,neutral,0.941,0.01,0.009,0.017,0.019,0.001,0.003,neutral,0.909,0.023,0.053,0.009,0.003,0.001,0.001,neutral,0.921,0.033,0.027,0.015,0.002,0.001,0.001,neutral,0.918,0.037,0.014,0.028,0.001,0.001,0.001,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,220698466.0_2_deltaless_thread.xml,0.4840168400993081,0.5770573108399626,0.5502857495012087,0.5943897365002669,0.435776211615456,0.3385699761466551,0.1832731848189395,0.2263059922103114,,,,,,,,,0.5225692391395569,0.7697663307189941,0.7595900297164917,0.7672508955001831,0.7127466797828674,0.6735575795173645,0.4497324228286743,0.5895936489105225,,,,,,,,,1.0,0.819672131147541,1.0,0.8811881188118812,1.0,1.0,1.0,0.8319327731092437,,,,,,,,,0,33,0,24,0,0.0,0.0,20.0,,,,,,,,,104,150,270,178,149,45.0,34.0,99.0,,,,,,,,,0,1,4,0,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.411,0.051,0.463,0.069,0.003,0.003,0.001,anger,0.315,0.625,0.023,0.02,0.009,0.003,0.004,anger,0.393,0.529,0.031,0.023,0.018,0.005,0.001,anger,0.407,0.528,0.017,0.037,0.005,0.003,0.003,neutral,0.786,0.147,0.042,0.019,0.001,0.002,0.002,neutral,0.395,0.548,0.023,0.024,0.006,0.003,0.002,anger,0.249,0.032,0.687,0.018,0.01,0.003,0.002,neutral,0.721,0.027,0.227,0.018,0.003,0.002,0.002,neutral,0.685,0.028,0.264,0.017,0.003,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2242239967.0_10_deltaless_thread.xml,0.3255636041429945,0.3026958255686807,0.6107151591522214,0.669670553810953,0.6190593703733945,,,,,,,,,,,,0.5860461592674255,0.5954306721687317,0.7860699892044067,0.7331732511520386,0.6611456274986267,,,,,,,,,,,,1.0,1.0,0.7467532467532467,0.8721804511278195,0.9049773755656108,,,,,,,,,,,,0,0,39,17,21,,,,,,,,,,,,181,121,115,116,200,,,,,,,,,,,,3,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.147,0.035,0.784,0.029,0.002,0.002,0.001,neutral,0.903,0.06,0.018,0.011,0.002,0.002,0.003,neutral,0.864,0.037,0.047,0.045,0.004,0.002,0.001,neutral,0.857,0.098,0.01,0.027,0.002,0.002,0.003,neutral,0.772,0.158,0.048,0.016,0.001,0.002,0.002,anger,0.677,0.264,0.012,0.036,0.005,0.002,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2366753957.0_2_deltaless_thread.xml,0.2535982874895436,0.0522498535000081,0.0633548122219654,0.0764278605457481,0.150640184987065,0.0446665607690552,0.0817376860360214,0.0920888371114715,0.1952129978063449,0.0768445813568803,,,,,,,0.5332551002502441,0.1990077644586563,0.3765696287155151,0.5926160216331482,0.7958040237426758,0.5873396396636963,0.423051506280899,0.2612225711345672,0.6038808226585388,0.5986541509628296,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,25,15,19,3,5,22.0,12.0,76.0,17.0,40.0,,,,,,,0,0,1,0,1,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.036,0.011,0.911,0.037,0.003,0.001,0.001,neutral,0.9,0.022,0.029,0.021,0.019,0.005,0.005,neutral,0.915,0.011,0.043,0.013,0.014,0.002,0.001,neutral,0.912,0.035,0.007,0.029,0.009,0.002,0.007,neutral,0.794,0.02,0.126,0.051,0.004,0.002,0.003,neutral,0.02,0.721,0.023,0.187,0.005,0.005,0.039,neutral,0.553,0.112,0.215,0.036,0.032,0.005,0.046,fear,0.156,0.034,0.086,0.169,0.053,0.479,0.024,neutral,0.574,0.172,0.069,0.043,0.005,0.033,0.105,neutral,0.038,0.068,0.15,0.598,0.012,0.122,0.013,neutral,0.622,0.308,0.041,0.019,0.007,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2547064804.0_7_deltaless_thread.xml,0.0364323526962279,0.1420440892471231,0.1512541390963339,0.1555114286374257,0.0683604475776312,0.1193152048903971,,,,,,,,,,,0.3622108697891235,0.4652576744556427,0.3609253466129303,0.2739370167255401,0.1672616004943847,0.4064083993434906,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,0,0,0,0,0,0.0,,,,,,,,,,,13,61,22,111,14,84.0,,,,,,,,,,,2,0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.149,0.181,0.533,0.114,0.017,0.004,0.002,neutral,0.865,0.032,0.087,0.012,0.002,0.002,0.001,neutral,0.574,0.245,0.147,0.026,0.004,0.002,0.001,neutral,0.77,0.166,0.016,0.037,0.007,0.003,0.001,neutral,0.707,0.1,0.145,0.042,0.001,0.002,0.002,neutral,0.176,0.776,0.024,0.01,0.003,0.003,0.007,neutral,0.73,0.102,0.106,0.054,0.004,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2366753957.0_3_deltaless_thread.xml,0.3112675675933679,0.0869060885698947,0.1686568927747246,0.1549926142612998,0.0,0.4494364165239821,0.0976291194530234,0.0648050802285575,0.0,,,,,,,,0.6276119947433472,0.3747856914997101,0.6894683241844177,0.1036283373832702,0.0252317022532224,0.5845769047737122,0.5420250296592712,0.3654348254203796,0.2514086365699768,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,42,12,10,17,1,3.0,57.0,7.0,15.0,,,,,,,,0,1,1,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.036,0.011,0.911,0.037,0.003,0.001,0.001,neutral,0.772,0.022,0.184,0.012,0.007,0.001,0.001,neutral,0.916,0.023,0.033,0.006,0.008,0.002,0.012,neutral,0.688,0.012,0.006,0.283,0.002,0.002,0.007,neutral,0.95,0.015,0.027,0.004,0.001,0.002,0.001,neutral,0.021,0.635,0.011,0.328,0.001,0.001,0.002,neutral,0.762,0.07,0.097,0.025,0.034,0.006,0.007,neutral,0.82,0.147,0.018,0.006,0.004,0.001,0.004,neutral,0.817,0.019,0.036,0.121,0.002,0.004,0.001,neutral,0.008,0.023,0.043,0.846,0.01,0.064,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2676326580.0_26_deltaless_thread.xml,0.3460597173095314,0.2493575002102519,0.0776816990165684,0.1226832948964175,0.0472203561286062,0.0773478123436907,0.1209006560209713,,,,,,,,,,0.5254956483840942,0.618927001953125,0.1963682621717453,0.5752444863319397,0.0995981693267822,0.0645766332745552,0.181442990899086,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0,0,0,0,0,0.0,0.0,,,,,,,,,,183,124,29,31,5,10.0,422.0,,,,,,,,,,2,4,0,0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.605,0.095,0.217,0.066,0.012,0.003,0.001,neutral,0.734,0.034,0.046,0.18,0.002,0.003,0.002,neutral,0.517,0.398,0.038,0.041,0.004,0.002,0.001,sadness,0.056,0.082,0.849,0.005,0.005,0.002,0.002,neutral,0.837,0.13,0.007,0.022,0.001,0.001,0.002,neutral,0.056,0.866,0.015,0.058,0.001,0.003,0.001,neutral,0.857,0.011,0.124,0.005,0.001,0.002,0.001,neutral,0.927,0.024,0.025,0.02,0.002,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,401821196.0_2_deltaless_thread.xml,0.4053951378611916,0.2041639821496259,0.1456627805557576,0.3495934899610664,0.1984475130211719,,,,,,,,,,,,0.8096057176589966,0.1579394489526748,0.3766073882579803,0.7386034727096558,0.5530633926391602,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,72,18,43,47,28,,,,,,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.107,0.071,0.647,0.166,0.004,0.003,0.002,neutral,0.911,0.014,0.04,0.032,0.001,0.001,0.001,neutral,0.758,0.095,0.023,0.121,0.002,0.001,0.001,neutral,0.708,0.16,0.016,0.112,0.003,0.001,0.001,anger,0.069,0.881,0.013,0.033,0.001,0.001,0.002,neutral,0.143,0.795,0.015,0.043,0.002,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,363480636.0_5_deltaless_thread.xml,0.5764053021271205,0.912388187990635,0.744539435903093,0.8820879014712675,0.6740999962135219,0.7847482427409928,,,,,,,,,,,0.7213894128799438,0.8336885571479797,0.8424948453903198,0.7572873830795288,0.8107720613479614,0.5729900598526001,,,,,,,,,,,0.9177215189873418,0.238341968911917,0.7444444444444445,0.4,0.5609756097560976,0.5,,,,,,,,,,,13,147,46,135,90,116.0,,,,,,,,,,,145,46,134,90,115,116.0,,,,,,,,,,,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.09,0.012,0.727,0.165,0.003,0.001,0.001,anger,0.281,0.643,0.034,0.034,0.005,0.004,0.001,anger,0.455,0.48,0.028,0.029,0.004,0.003,0.001,anger,0.371,0.571,0.021,0.03,0.004,0.002,0.001,neutral,0.562,0.368,0.031,0.031,0.001,0.003,0.004,neutral,0.387,0.521,0.034,0.048,0.006,0.003,0.001,neutral,0.56,0.08,0.327,0.022,0.006,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,410977978.0_3_deltaless_thread.xml,0.4610331073275122,0.3945458063747946,0.1748965385829739,0.1089023576590969,0.1220880598187143,0.2556912824714648,0.514012516791001,,,,,,,,,,0.6317366361618042,0.3659526705741882,0.3004282116889953,0.3699069023132324,0.2118762582540512,0.4092968702316284,0.6347728967666626,,,,,,,,,,0.8425925925925926,0.6444444444444445,1.0,1.0,0.4137931034482758,1.0,0.2142857142857142,,,,,,,,,,17,16,0,0,17,0.0,22.0,,,,,,,,,,91,29,25,23,12,59.0,6.0,,,,,,,,,,0,0,0,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.814,0.049,0.011,0.097,0.022,0.003,0.003,neutral,0.443,0.216,0.249,0.072,0.014,0.004,0.003,anger,0.013,0.914,0.01,0.026,0.034,0.003,0.001,joy,0.189,0.224,0.086,0.462,0.013,0.008,0.018,anger,0.03,0.789,0.022,0.136,0.007,0.007,0.008,neutral,0.393,0.432,0.056,0.025,0.082,0.009,0.004,neutral,0.886,0.047,0.033,0.028,0.002,0.001,0.001,anger,0.146,0.09,0.624,0.061,0.07,0.005,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,410977978.0_4_deltaless_thread.xml,0.4910183011741506,0.0508829336393473,0.0688254295885578,0.1572035265388783,0.0680838547821765,,,,,,,,,,,,0.2796676456928253,0.2457594126462936,0.3917438089847564,0.4662709236145019,0.1350136399269104,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,129,13,20,23,73,,,,,,,,,,,,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.814,0.049,0.011,0.097,0.022,0.003,0.003,anger,0.057,0.914,0.011,0.008,0.004,0.001,0.004,anger,0.009,0.603,0.041,0.299,0.028,0.008,0.011,anger,0.111,0.417,0.079,0.083,0.059,0.01,0.241,neutral,0.518,0.242,0.027,0.201,0.002,0.004,0.007,anger,0.8,0.14,0.024,0.012,0.016,0.003,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,442068628.0_4_deltaless_thread.xml,0.3348852087515081,0.2573004677608432,0.1909597717934501,0.2075763305019004,0.1641369945315119,0.0745448715115476,0.1636301187498188,0.1329514729072771,,,,,,,,,0.3731128275394439,0.7418825626373291,0.610839307308197,0.4009025692939758,0.4087399542331695,0.2992810308933258,0.6047836542129517,0.4470342695713043,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,81,37,85,84,60,17.0,41.0,41.0,,,,,,,,,0,2,1,0,4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.601,0.184,0.159,0.047,0.004,0.003,0.001,neutral,0.834,0.072,0.075,0.016,0.001,0.001,0.001,neutral,0.496,0.055,0.385,0.035,0.003,0.02,0.005,neutral,0.87,0.05,0.01,0.064,0.003,0.001,0.001,neutral,0.661,0.122,0.064,0.144,0.001,0.004,0.004,neutral,0.008,0.94,0.011,0.039,0.001,0.001,0.001,neutral,0.543,0.329,0.033,0.086,0.003,0.004,0.002,neutral,0.937,0.032,0.02,0.007,0.002,0.001,0.0,neutral,0.519,0.345,0.108,0.02,0.005,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1062071645.0_1_delta_threads.xml,0.5240169222404826,0.2863507546479856,0.2150703257057707,0.0942717136498496,0.1387529048106807,0.0804063777361648,0.082261794011894,,,,,,,,,,0.7257777452468872,0.5627124905586243,0.3422581255435943,0.4575138390064239,0.3389430344104767,0.4889889657497406,0.4388834834098816,,,,,,,,,,0.4736842105263157,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,30,0,0,0,0,0.0,0.0,,,,,,,,,,27,4,14,3,48,17.0,47.0,,,,,,,,,,1,0,0,0,1,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.279,0.066,0.529,0.104,0.016,0.004,0.002,neutral,0.932,0.043,0.013,0.006,0.004,0.002,0.001,neutral,0.95,0.032,0.008,0.007,0.001,0.001,0.001,neutral,0.88,0.008,0.015,0.084,0.001,0.003,0.009,neutral,0.897,0.058,0.033,0.009,0.001,0.001,0.001,neutral,0.231,0.703,0.016,0.038,0.01,0.002,0.001,neutral,0.9,0.013,0.075,0.008,0.002,0.001,0.001,neutral,0.71,0.084,0.162,0.014,0.025,0.004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1075040167.0_1_delta_threads.xml,0.2084008327473246,0.1903166482041188,0.1316892426011671,0.141062445973228,0.1058992856146341,0.1795920523170053,0.3868797128349815,0.3356178754160664,,,,,,,,,0.618798017501831,0.5882039666175842,0.6314924359321594,0.6276711821556091,0.2313912808895111,0.5151400566101074,0.3739276826381683,0.4317955076694488,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,41,30,29,55,45,78.0,92.0,126.0,,,,,,,,,0,0,0,0,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.28,0.09,0.359,0.059,0.193,0.017,0.003,neutral,0.78,0.133,0.028,0.03,0.024,0.004,0.001,neutral,0.93,0.022,0.03,0.009,0.007,0.002,0.001,neutral,0.962,0.013,0.005,0.015,0.004,0.002,0.001,neutral,0.934,0.031,0.015,0.017,0.001,0.001,0.002,neutral,0.052,0.795,0.105,0.034,0.009,0.004,0.001,neutral,0.75,0.025,0.19,0.015,0.016,0.002,0.002,neutral,0.795,0.024,0.145,0.025,0.01,0.002,0.001,anger,0.364,0.02,0.588,0.016,0.001,0.008,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,115882088.0_1_delta_threads.xml,0.5798360853811053,0.30836988063774,0.175128296150403,0.2809594528538467,0.2880301414684346,0.1422434611354629,0.0,0.0,0.3233680947366786,,,,,,,,0.5493095517158508,0.6525916457176208,0.706840991973877,0.7832154035568237,0.5633748173713684,0.5251303315162659,0.032375518232584,0.2851904928684234,0.4282225966453552,,,,,,,,0.3095238095238095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,58,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,26,88,32,74,74,71.0,1.0,32.0,194.0,,,,,,,,1,0,0,2,0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.105,0.015,0.83,0.044,0.004,0.002,0.001,neutral,0.97,0.016,0.007,0.003,0.001,0.001,0.001,anger,0.385,0.44,0.053,0.052,0.059,0.004,0.007,disgust,0.262,0.1,0.152,0.158,0.294,0.014,0.02,neutral,0.531,0.281,0.062,0.055,0.006,0.012,0.052,neutral,0.029,0.887,0.039,0.026,0.012,0.004,0.003,neutral,0.713,0.074,0.186,0.016,0.006,0.002,0.004,neutral,0.83,0.051,0.075,0.006,0.001,0.003,0.033,neutral,0.801,0.038,0.145,0.01,0.001,0.003,0.001,neutral,0.004,0.384,0.009,0.572,0.001,0.026,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1102614149.0_2_delta_threads.xml,0.4985705351543882,0.0494228713690776,0.0609581398268878,0.0688450920685114,0.2062496858721395,0.1372922350144012,0.1329374713972104,0.0,0.0,0.2284208316137624,0.2576598469474013,0.1469874622409477,0.0556966350406971,0.1152155433779312,0.113801867451471,0.0972917238220316,0.7559893131256104,0.4688537716865539,0.3685924410820007,0.3539353311061859,0.639674186706543,0.5277315974235535,0.3579284846782684,0.30150306224823,0.4487250447273254,0.2728098928928375,0.5221676230430603,0.3544411063194275,0.5165596604347229,0.373983234167099,0.688504695892334,0.5722773671150208,1.0,1.0,1.0,1.0,1.0,1.0,0.3559322033898305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,21,32,17,57,9.0,21.0,10.0,49.0,10.0,44.0,22.0,16.0,6.0,27.0,14.0,0,1,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2554911774855194,,,,0.7300187349319458,,,,1.0,,,,0.0,,,,111.0,,,,0.0,,,,neutral,0.125,0.017,0.771,0.081,0.002,0.002,0.002,neutral,0.713,0.179,0.077,0.023,0.003,0.003,0.002,neutral,0.581,0.267,0.079,0.063,0.002,0.002,0.006,neutral,0.728,0.179,0.017,0.065,0.005,0.003,0.003,anger,0.084,0.841,0.008,0.043,0.013,0.003,0.008,anger,0.598,0.369,0.017,0.012,0.002,0.001,0.002,neutral,0.917,0.061,0.007,0.007,0.001,0.001,0.006,neutral,0.824,0.09,0.065,0.017,0.001,0.002,0.002,neutral,0.738,0.017,0.168,0.071,0.002,0.001,0.002,neutral,0.004,0.391,0.039,0.533,0.002,0.026,0.005,neutral,0.872,0.056,0.029,0.036,0.002,0.003,0.003,neutral,0.725,0.157,0.002,0.094,0.016,0.005,0.002,anger,0.448,0.45,0.009,0.034,0.006,0.003,0.049,anger,0.301,0.063,0.592,0.023,0.009,0.005,0.006,fear,0.105,0.046,0.096,0.123,0.009,0.558,0.064,neutral,0.539,0.028,0.131,0.26,0.015,0.008,0.02,sadness,0.323,0.057,0.039,0.569,0.005,0.004,0.003,1,anger,0.391,0.292,0.156,0.134,0.021,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,
