,filename,c1_lexical_similarity,c1_semantic_similarity,c1_new_content_proportion,c1_len_quote,c1_len_original,c1_question_count,c2_lexical_similarity,c2_semantic_similarity,c2_new_content_proportion,c2_len_quote,c2_len_original,c2_question_count,c3_lexical_similarity,c3_semantic_similarity,c3_new_content_proportion,c3_len_quote,c3_len_original,c3_question_count,c4_lexical_similarity,c4_semantic_similarity,c4_new_content_proportion,c4_len_quote,c4_len_original,c4_question_count,c5_lexical_similarity,c5_semantic_similarity,c5_new_content_proportion,c5_len_quote,c5_len_original,c5_question_count,c6_lexical_similarity,c6_semantic_similarity,c6_new_content_proportion,c6_len_quote,c6_len_original,c6_question_count,c7_lexical_similarity,c7_semantic_similarity,c7_new_content_proportion,c7_len_quote,c7_len_original,c7_question_count,c8_lexical_similarity,c8_semantic_similarity,c8_new_content_proportion,c8_len_quote,c8_len_original,c8_question_count,c9_lexical_similarity,c9_semantic_similarity,c9_new_content_proportion,c9_len_quote,c9_len_original,c9_question_count,c10_lexical_similarity,c10_semantic_similarity,c10_new_content_proportion,c10_len_quote,c10_len_original,c10_question_count,c11_lexical_similarity,c11_semantic_similarity,c11_new_content_proportion,c11_len_quote,c11_len_original,c11_question_count,c12_lexical_similarity,c12_semantic_similarity,c12_new_content_proportion,c12_len_quote,c12_len_original,c12_question_count,c13_lexical_similarity,c13_semantic_similarity,c13_new_content_proportion,c13_len_quote,c13_len_original,c13_question_count,c14_lexical_similarity,c14_semantic_similarity,c14_new_content_proportion,c14_len_quote,c14_len_original,c14_question_count,c15_lexical_similarity,c15_semantic_similarity,c15_new_content_proportion,c15_len_quote,c15_len_original,c15_question_count,c16_lexical_similarity,c16_semantic_similarity,c16_new_content_proportion,c16_len_quote,c16_len_original,c16_question_count,c17_lexical_similarity,c17_semantic_similarity,c17_new_content_proportion,c17_len_quote,c17_len_original,c17_question_count,c18_lexical_similarity,c18_semantic_similarity,c18_new_content_proportion,c18_len_quote,c18_len_original,c18_question_count,c19_lexical_similarity,c19_semantic_similarity,c19_new_content_proportion,c19_len_quote,c19_len_original,c19_question_count,c20_lexical_similarity,c20_semantic_similarity,c20_new_content_proportion,c20_len_quote,c20_len_original,c20_question_count,op_main,op_anger,op_sadness,op_neutral,op_joy,op_fear,op_disgust,op_surprise,c1_main,c1_neutral,c1_anger,c1_joy,c1_sadness,c1_disgust,c1_fear,c1_surprise,c2_main,c2_anger,c2_neutral,c2_sadness,c2_joy,c2_fear,c2_disgust,c2_surprise,c3_main,c3_neutral,c3_anger,c3_sadness,c3_joy,c3_fear,c3_disgust,c3_surprise,c4_main,c4_neutral,c4_anger,c4_sadness,c4_joy,c4_fear,c4_disgust,c4_surprise,c5_main,c5_joy,c5_neutral,c5_anger,c5_sadness,c5_disgust,c5_fear,c5_surprise,c6_main,c6_sadness,c6_neutral,c6_anger,c6_joy,c6_disgust,c6_fear,c6_surprise,c7_main,c7_anger,c7_disgust,c7_sadness,c7_joy,c7_neutral,c7_fear,c7_surprise,c8_main,c8_neutral,c8_joy,c8_anger,c8_sadness,c8_fear,c8_surprise,c8_disgust,c9_main,c9_anger,c9_disgust,c9_sadness,c9_neutral,c9_joy,c9_fear,c9_surprise,c10_main,c10_neutral,c10_anger,c10_joy,c10_sadness,c10_surprise,c10_fear,c10_disgust,c11_main,c11_neutral,c11_anger,c11_joy,c11_sadness,c11_disgust,c11_fear,c11_surprise,c12_main,c12_neutral,c12_anger,c12_joy,c12_sadness,c12_disgust,c12_surprise,c12_fear,c13_main,c13_neutral,c13_joy,c13_anger,c13_sadness,c13_disgust,c13_fear,c13_surprise,c14_main,c14_neutral,c14_anger,c14_sadness,c14_joy,c14_disgust,c14_fear,c14_surprise,c15_main,c15_neutral,c15_anger,c15_joy,c15_sadness,c15_surprise,c15_fear,c15_disgust,c16_main,c16_joy,c16_neutral,c16_anger,c16_sadness,c16_disgust,c16_surprise,c16_fear,outcome,c17_main,c17_anger,c17_joy,c17_sadness,c17_neutral,c17_disgust,c17_fear,c17_surprise,c18_main,c18_neutral,c18_joy,c18_anger,c18_sadness,c18_surprise,c18_fear,c18_disgust,c19_main,c19_neutral,c19_anger,c19_joy,c19_sadness,c19_surprise,c19_disgust,c19_fear,c20_main,c20_anger,c20_neutral,c20_joy,c20_sadness,c20_disgust,c20_surprise,c20_fear
40,2242239967.0_10_deltaless_thread.xml,0.2576794777326877,0.625460147857666,1.0,0,65,0,0.126346163787378,0.6372652649879456,1.0,0,43,0,0.5747534795267247,0.828307032585144,1.0,0,51,0,0.4363348191439051,0.8437203168869019,1.0,0,46,0,0.3569431419442148,0.8615655303001404,1.0,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.045,0.057,0.821,0.066,0.004,0.003,0.004,neutral,0.723,0.195,0.038,0.035,0.002,0.005,0.002,neutral,0.385,0.456,0.108,0.036,0.004,0.008,0.002,neutral,0.754,0.096,0.035,0.105,0.003,0.003,0.003,neutral,0.602,0.15,0.082,0.152,0.007,0.003,0.004,neutral,0.038,0.623,0.296,0.03,0.005,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2366753957.0_2_deltaless_thread.xml,0.1434657418837475,0.4611171782016754,1.0,0,13,0,0.0,0.0884021297097206,1.0,0,5,0,0.0870444679250421,0.3364776372909546,1.0,0,8,0,0.1505569696020495,0.5953958034515381,1.0,0,2,0,0.3360969272762575,0.7930331230163574,1.0,0,2,0,0.0,0.3489311337471008,1.0,0.0,7.0,0.0,0.0,0.3329961001873016,1.0,0.0,3.0,0.0,0.0,0.2541688084602356,1.0,0.0,33.0,0.0,0.2051503462703685,0.6378394365310669,1.0,0.0,7.0,0.0,0.0867205950866215,0.4832009375095367,1.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.116,0.019,0.781,0.066,0.003,0.011,0.004,neutral,0.834,0.066,0.044,0.026,0.011,0.011,0.007,neutral,0.034,0.691,0.031,0.217,0.009,0.006,0.012,neutral,0.902,0.014,0.009,0.059,0.003,0.009,0.004,neutral,0.627,0.022,0.073,0.267,0.003,0.003,0.005,neutral,0.1,0.868,0.013,0.014,0.001,0.002,0.003,joy,0.008,0.168,0.021,0.792,0.004,0.002,0.004,neutral,0.086,0.007,0.02,0.105,0.777,0.002,0.003,joy,0.429,0.507,0.03,0.017,0.002,0.008,0.007,joy,0.012,0.003,0.01,0.063,0.906,0.002,0.004,neutral,0.769,0.06,0.128,0.023,0.005,0.01,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2547064804.0_7_deltaless_thread.xml,0.0,0.3921002745628357,1.0,0,3,0,0.0552440255662314,0.3594861328601837,1.0,0,30,0,0.0342871839907242,0.1249162033200264,1.0,0,7,0,0.0551722020679262,0.1845552027225494,1.0,0,49,0,0.0,0.1441931575536728,1.0,0,2,0,0.0,0.1067990511655807,1.0,0.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.068,0.278,0.451,0.174,0.006,0.02,0.003,neutral,0.817,0.11,0.037,0.028,0.003,0.002,0.002,neutral,0.211,0.666,0.012,0.098,0.003,0.005,0.005,anger,0.297,0.636,0.007,0.053,0.002,0.002,0.002,neutral,0.663,0.126,0.015,0.187,0.004,0.004,0.002,neutral,0.037,0.935,0.021,0.003,0.001,0.001,0.001,neutral,0.021,0.529,0.171,0.257,0.01,0.007,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2366753957.0_3_deltaless_thread.xml,0.0942216653154898,0.6218083500862122,1.0,0,19,0,0.0,0.3323484361171722,1.0,0,4,0,0.0,0.2464675158262252,1.0,0,1,0,0.0,0.2559734284877777,1.0,0,5,0,0.0,0.1112634092569351,1.0,0,1,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0396875403821468,1.0,0.0,19.0,0.0,0.0,0.4626926481723785,1.0,0.0,3.0,0.0,0.0,0.1946112960577011,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.116,0.019,0.781,0.066,0.003,0.011,0.004,neutral,0.598,0.054,0.25,0.052,0.032,0.01,0.005,neutral,0.072,0.708,0.112,0.079,0.008,0.014,0.006,neutral,0.758,0.055,0.026,0.152,0.002,0.001,0.007,neutral,0.428,0.39,0.082,0.068,0.02,0.004,0.008,neutral,0.328,0.635,0.021,0.011,0.001,0.001,0.002,neutral,0.011,0.635,0.021,0.328,0.001,0.001,0.002,neutral,0.035,0.023,0.047,0.105,0.778,0.006,0.005,neutral,0.906,0.038,0.015,0.028,0.002,0.001,0.01,neutral,0.127,0.005,0.021,0.711,0.123,0.002,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2676326580.0_26_deltaless_thread.xml,0.0816753717483019,0.5194739103317261,1.0,0,63,0,0.05476649512996,0.5363274216651917,1.0,0,46,0,0.037970952516186,0.1246812641620636,1.0,0,11,0,0.0441644345352743,0.4061009287834167,1.0,0,13,0,0.0,0.1148062199354171,1.0,0,2,0,0.0,0.1073486655950546,1.0,0.0,4.0,0.0,0.0,0.1762941926717758,1.0,0.0,180.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.236,0.097,0.541,0.11,0.007,0.006,0.004,sadness,0.11,0.044,0.029,0.805,0.003,0.007,0.002,anger,0.687,0.134,0.113,0.05,0.007,0.007,0.003,sadness,0.435,0.046,0.49,0.015,0.006,0.004,0.002,sadness,0.114,0.377,0.46,0.014,0.005,0.024,0.007,neutral,0.013,0.949,0.02,0.014,0.001,0.002,0.001,neutral,0.014,0.824,0.083,0.074,0.001,0.002,0.003,neutral,0.075,0.004,0.061,0.118,0.734,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,401821196.0_2_deltaless_thread.xml,0.1392582842696971,0.5351999402046204,1.0,0,28,0,0.0379419495439416,0.209283098578453,1.0,0,5,0,0.1401208679886808,0.1839008182287216,1.0,0,14,0,0.1914036390813661,0.5355368256568909,1.0,0,16,0,0.0680496308783247,0.0937047898769378,1.0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.06,0.041,0.521,0.364,0.005,0.003,0.006,sadness,0.195,0.051,0.055,0.691,0.002,0.004,0.001,neutral,0.048,0.652,0.052,0.24,0.003,0.001,0.003,neutral,0.465,0.075,0.015,0.438,0.002,0.003,0.002,neutral,0.796,0.146,0.019,0.034,0.003,0.001,0.001,anger,0.165,0.267,0.538,0.02,0.004,0.004,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,363480636.0_5_deltaless_thread.xml,0.123353309943233,0.6514492034912109,1.0,0,60,0,0.807060236922842,0.9287092089653016,1.0,0,66,0,0.4235767703044593,0.7585980892181396,1.0,0,58,0,0.7522218754576542,0.7563661336898804,1.0,0,86,0,0.4491612711918101,0.8378361463546753,1.0,0,83,0,0.4727985815466026,0.7208161354064941,1.0,0.0,91.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.39,0.018,0.303,0.267,0.003,0.017,0.003,anger,0.355,0.397,0.216,0.023,0.004,0.004,0.001,anger,0.71,0.164,0.021,0.093,0.004,0.006,0.001,anger,0.103,0.742,0.05,0.078,0.008,0.017,0.001,anger,0.196,0.563,0.082,0.114,0.022,0.02,0.003,anger,0.06,0.077,0.761,0.075,0.018,0.008,0.002,anger,0.053,0.207,0.652,0.071,0.009,0.006,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,410977978.0_3_deltaless_thread.xml,0.1221140216577452,0.5240287184715271,1.0,0,41,0,0.1706044962517052,0.4823972880840301,1.0,0,12,0,0.0,0.3222684264183044,1.0,0,10,0,0.0,0.3421299755573272,1.0,0,12,0,0.0636012057567121,0.326809287071228,1.0,0,6,0,0.1771681501047868,0.3892327547073364,1.0,0.0,21.0,0.0,0.6299466653796149,0.7367202639579773,1.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.48,0.223,0.093,0.184,0.006,0.011,0.003,anger,0.046,0.548,0.258,0.068,0.062,0.011,0.006,anger,0.588,0.093,0.259,0.021,0.01,0.029,0.001,anger,0.031,0.885,0.027,0.041,0.006,0.007,0.003,neutral,0.399,0.2,0.25,0.124,0.014,0.007,0.006,anger,0.054,0.385,0.438,0.094,0.016,0.009,0.004,anger,0.07,0.064,0.754,0.096,0.008,0.005,0.002,anger,0.757,0.017,0.124,0.048,0.046,0.007,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,410977978.0_4_deltaless_thread.xml,0.1182865288537672,0.4615608155727386,1.0,0,47,0,0.1078499524025981,0.4226691424846649,1.0,0,4,0,0.0,0.3320882618427276,1.0,0,6,0,0.3406435041305656,0.3252368867397308,1.0,0,7,0,0.0,0.1293412894010543,1.0,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.48,0.223,0.093,0.184,0.006,0.011,0.003,anger,0.162,0.757,0.033,0.037,0.007,0.002,0.002,sadness,0.264,0.166,0.36,0.186,0.006,0.014,0.004,anger,0.013,0.476,0.089,0.225,0.033,0.154,0.01,neutral,0.91,0.045,0.012,0.03,0.001,0.001,0.001,anger,0.031,0.083,0.818,0.055,0.008,0.002,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,442068628.0_4_deltaless_thread.xml,0.0753306001668193,0.3822098970413208,1.0,0,30,0,0.1780197811633667,0.5447645783424377,1.0,0,13,0,0.0804360081877807,0.4332630038261413,1.0,0,31,0,0.025961449290671,0.3420914709568023,1.0,0,31,0,0.0451212088756727,0.3443772196769714,1.0,0,24,0,0.0,0.1253666579723358,1.0,0.0,5.0,0.0,0.0,0.0082119768485426,1.0,0.0,17.0,0.0,0.0556966350406971,0.2795009016990661,1.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.318,0.139,0.485,0.043,0.005,0.007,0.002,anger,0.286,0.489,0.172,0.031,0.007,0.01,0.005,joy,0.163,0.234,0.019,0.56,0.011,0.007,0.006,joy,0.305,0.151,0.013,0.517,0.009,0.002,0.003,neutral,0.639,0.081,0.101,0.171,0.005,0.002,0.001,neutral,0.265,0.601,0.072,0.046,0.003,0.01,0.002,neutral,0.042,0.716,0.062,0.176,0.001,0.002,0.002,anger,0.48,0.006,0.015,0.189,0.302,0.005,0.004,anger,0.161,0.069,0.66,0.09,0.014,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1062071645.0_1_delta_threads.xml,0.3377128934510554,0.690166711807251,1.0,0,22,0,0.4066226402372912,0.3199672996997833,1.0,0,1,0,0.0,0.1535157114267349,1.0,0,5,0,0.150640184987065,0.3053452968597412,1.0,0,3,0,0.0,0.1389279067516327,1.0,0,18,0,0.0,0.3195335566997528,1.0,0.0,6.0,0.0,0.0,0.3234193027019501,1.0,0.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.305,0.019,0.5,0.167,0.002,0.005,0.003,anger,0.254,0.491,0.211,0.031,0.008,0.002,0.002,neutral,0.032,0.903,0.021,0.041,0.001,0.001,0.001,neutral,0.897,0.023,0.016,0.06,0.002,0.001,0.002,neutral,0.897,0.058,0.009,0.033,0.001,0.001,0.001,neutral,0.078,0.464,0.42,0.017,0.012,0.004,0.004,neutral,0.007,0.854,0.082,0.052,0.001,0.001,0.002,neutral,0.095,0.006,0.018,0.07,0.804,0.005,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1075040167.0_1_delta_threads.xml,0.0947508830092798,0.4971023797988891,1.0,0,14,0,0.0,0.4323484897613525,1.0,0,8,0,0.0502783746991485,0.4786434769630432,1.0,0,12,0,0.0,0.4223327338695526,1.0,0,25,0,0.0,0.2696787416934967,1.0,0,18,0,0.0952666743842835,0.6222167015075684,1.0,0.0,24.0,0.0,0.1094459627915404,0.1913544982671737,1.0,0.0,36.0,0.0,0.0742040486000084,0.5650836229324341,1.0,0.0,52.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.616,0.082,0.078,0.058,0.019,0.13,0.018,anger,0.333,0.61,0.027,0.02,0.004,0.003,0.003,neutral,0.139,0.723,0.014,0.098,0.005,0.013,0.008,neutral,0.64,0.129,0.01,0.195,0.007,0.012,0.007,neutral,0.933,0.033,0.016,0.014,0.002,0.002,0.001,neutral,0.047,0.562,0.273,0.094,0.013,0.007,0.003,anger,0.076,0.293,0.514,0.087,0.025,0.003,0.002,neutral,0.29,0.043,0.144,0.072,0.434,0.012,0.004,neutral,0.713,0.06,0.147,0.039,0.011,0.007,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,115882088.0_1_delta_threads.xml,0.2627167543041127,0.6408825516700745,1.0,0,31,0,0.0674337732815975,0.507969319820404,1.0,0,40,0,0.1682041391359777,0.4930254518985748,1.0,0,12,0,0.1375468234503378,0.6761071085929871,1.0,0,30,0,0.1115368503431134,0.5157677531242371,1.0,0,29,0,0.0679760466447209,0.5316775441169739,1.0,0.0,27.0,0.0,0.0,0.1688855588436126,1.0,0.0,1.0,1.0,0.0,0.2284774184226989,1.0,0.0,15.0,0.0,0.0396546443811952,0.4127473831176758,1.0,0.0,72.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.153,0.015,0.716,0.086,0.009,0.019,0.003,neutral,0.742,0.188,0.038,0.018,0.007,0.003,0.003,neutral,0.078,0.806,0.037,0.057,0.004,0.014,0.003,neutral,0.504,0.325,0.041,0.106,0.008,0.015,0.002,neutral,0.673,0.061,0.138,0.044,0.02,0.061,0.002,neutral,0.022,0.908,0.04,0.024,0.002,0.002,0.002,neutral,0.028,0.557,0.375,0.027,0.005,0.005,0.001,neutral,0.075,0.001,0.006,0.051,0.83,0.003,0.033,anger,0.448,0.025,0.502,0.015,0.002,0.001,0.007,neutral,0.212,0.003,0.014,0.724,0.043,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1102614149.0_2_delta_threads.xml,0.2586962634587255,0.5409100651741028,1.0,0,43,0,0.0269153736386772,0.0818537175655365,1.0,0,5,0,0.0626145154691358,0.5151447653770447,1.0,0,15,0,0.0,0.3158079385757446,1.0,0,8,0,0.1037336370337294,0.3267783224582672,1.0,0,25,0,0.1517783674419899,0.5993166565895081,1.0,0.0,4.0,0.0,0.1059921313509325,0.3592653274536133,1.0,0.0,24.0,0.0,0.0,0.2448352724313736,1.0,0.0,4.0,0.0,0.0,0.3624005913734436,1.0,0.0,18.0,0.0,0.1225459812804398,0.1607631593942642,1.0,0.0,5.0,0.0,0.1294267738652093,0.5058813691139221,1.0,0.0,19.0,0.0,0.0,0.2418399453163147,1.0,0.0,7.0,0.0,0.0,0.2903918325901031,1.0,0.0,6.0,0.0,0.0,0.5912497043609619,1.0,0.0,1.0,0.0,0.2097553962782169,0.597014844417572,1.0,0.0,12.0,0.0,0.070304920864595,0.302158772945404,1.0,0.0,5.0,0.0,0.1425690248273436,0.5283830761909485,1.0,0.0,53.0,0.0,,,,,,,,,,,,,,,,,,,neutral,0.244,0.052,0.598,0.098,0.004,0.003,0.002,neutral,0.46,0.436,0.052,0.041,0.004,0.004,0.003,joy,0.166,0.222,0.008,0.591,0.003,0.004,0.006,anger,0.028,0.873,0.023,0.029,0.007,0.035,0.006,anger,0.022,0.967,0.004,0.004,0.0,0.002,0.001,anger,0.03,0.286,0.459,0.204,0.006,0.01,0.005,neutral,0.161,0.724,0.043,0.049,0.004,0.014,0.006,neutral,0.291,0.004,0.039,0.125,0.534,0.003,0.005,neutral,0.771,0.105,0.086,0.032,0.002,0.003,0.001,neutral,0.356,0.003,0.045,0.52,0.071,0.002,0.004,neutral,0.873,0.033,0.07,0.017,0.004,0.002,0.002,joy,0.181,0.214,0.571,0.017,0.002,0.007,0.008,neutral,0.828,0.072,0.02,0.072,0.002,0.003,0.002,anger,0.161,0.097,0.702,0.023,0.004,0.005,0.009,neutral,0.649,0.266,0.033,0.036,0.002,0.003,0.012,anger,0.087,0.833,0.029,0.026,0.003,0.004,0.019,neutral,0.24,0.489,0.088,0.172,0.003,0.006,0.004,1,anger,0.377,0.338,0.142,0.102,0.023,0.011,0.008,,,,,,,,,,,,,,,,,,,,,,,,
54,134214340.0_1_delta_threads.xml,0.1131625285155308,0.6639356017112732,1.0,0,49,0,0.1141992592616024,0.5831454396247864,1.0,0,36,0,0.3020834429352164,0.7283785343170166,1.0,0,59,0,0.4317965944395731,0.8571162819862366,1.0,0,149,0,0.2403091606704674,0.7369857430458069,1.0,0,94,0,0.5131301783533176,0.8404797315597534,1.0,0.0,266.0,0.0,0.3372388586887348,0.8447290658950806,1.0,0.0,176.0,0.0,0.1789374814687212,0.7828679084777832,1.0,0.0,185.0,0.0,0.1971085351372763,0.7763040661811829,1.0,0.0,176.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.167,0.027,0.465,0.33,0.004,0.003,0.003,anger,0.186,0.756,0.022,0.02,0.013,0.002,0.001,anger,0.622,0.301,0.026,0.038,0.004,0.007,0.002,neutral,0.715,0.207,0.024,0.044,0.003,0.006,0.002,neutral,0.524,0.375,0.025,0.06,0.003,0.011,0.003,anger,0.063,0.283,0.537,0.037,0.074,0.004,0.002,neutral,0.035,0.524,0.304,0.115,0.016,0.004,0.003,neutral,0.291,0.014,0.032,0.099,0.557,0.004,0.003,neutral,0.561,0.098,0.287,0.032,0.005,0.003,0.014,neutral,0.197,0.006,0.022,0.698,0.073,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,144404372.0_3_delta_threads.xml,0.1916648966123866,0.5555600523948669,1.0,0,46,0,0.0946764181442832,0.4569898247718811,1.0,0,18,0,0.1473495932447346,0.5304781198501587,1.0,0,20,0,0.137515827714306,0.4001092612743377,1.0,0,9,0,0.1032023727142076,0.3137147426605224,1.0,0,11,0,0.0,0.2685751318931579,1.0,0.0,18.0,0.0,0.0474349233186817,0.1714636236429214,1.0,0.0,7.0,0.0,0.0,0.1000226885080337,1.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.293,0.074,0.514,0.102,0.007,0.006,0.004,anger,0.08,0.792,0.015,0.093,0.008,0.008,0.004,neutral,0.284,0.608,0.027,0.063,0.008,0.005,0.005,anger,0.033,0.906,0.02,0.024,0.004,0.011,0.002,anger,0.09,0.795,0.054,0.02,0.005,0.032,0.004,neutral,0.054,0.713,0.19,0.034,0.004,0.002,0.002,anger,0.004,0.021,0.959,0.011,0.003,0.001,0.001,neutral,0.072,0.001,0.033,0.07,0.822,0.002,0.001,anger,0.316,0.201,0.452,0.024,0.002,0.003,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,154839924.0_3_delta_threads.xml,0.0782003659435082,0.3973603844642639,1.0,0,215,0,0.0621531837996128,0.1619726419448852,1.0,0,6,0,0.0,0.0453713536262512,1.0,0,8,0,0.0,0.1738964021205902,1.0,0,13,0,0.0516923681899806,0.3774468004703522,1.0,0,134,0,0.0063628239783594,0.1939775794744491,1.0,0.0,29.0,0.0,0.0753722969661229,0.5594701170921326,1.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.24,0.012,0.558,0.183,0.002,0.004,0.001,neutral,0.626,0.21,0.102,0.046,0.005,0.006,0.005,neutral,0.027,0.543,0.007,0.418,0.001,0.001,0.002,neutral,0.623,0.029,0.015,0.326,0.003,0.001,0.003,anger,0.071,0.763,0.098,0.04,0.004,0.02,0.003,neutral,0.163,0.512,0.207,0.089,0.012,0.011,0.006,joy,0.03,0.319,0.247,0.39,0.004,0.004,0.006,neutral,0.027,0.001,0.009,0.074,0.886,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
